City,Hotel Name,Hotel Address,Average Rating,Number of Reviews,Cost of Stay,Provider
Prague,Hilton Prague,"Pobrezni 311/1, 186 00 Prague, Prague Region",8.0,2910,346,Booking.com
Prague,Hotel Augustus et Otto,"Smíchov Na Celné 508/3, Prague, Prague Region",8.1,792,96,Booking.com
Prague,Angel City Apartments,Prague 5,9.1,1169,216,Booking.com
Prague,Cosmopolitan Hotel Prague,"Zlatnicka 3, 11000 Prague, Prague Region",9.2,2758,311,Booking.com
Prague,Occidental Praha Wilson,"Václavské Námestí, 59, 110 00 Prague, Prague Region",8.5,795,229,Booking.com
Prague,Prague Castle Apartments Pawlansky,Prague 1,9.3,166,357,Booking.com
Prague,Grand Hotel Bohemia,"Kralodvorska 4, Prague, Prague Region",9.1,2566,375,Booking.com
Prague,NH Collection Carlo IV,"Senovazne Namesti 13, 110 00 Prague, Prague Region",8.8,1784,396,NH Collection Hotels
Prague,Six Continents,Prague 1,9.0,423,171,Hotels.com
Berlin,Aparthotel Adagio Berlin Kurfürstendamm,"Lietzenburger Straße 89 a, 10719 Berlin",8.4,1871,178,Booking.com
Berlin,Leonardo Royal Hotel Berlin Alexanderplatz,"Otto-Braun-Strasse 90, 10249 Berlin",8.5,8655,289,Booking.com
Berlin,Mercure Hotel Berlin Wittenbergplatz,"Wittenbergplatz 3, 10789 Berlin",8.9,2899,237,Booking.com
Berlin,Apartments Berlin Leberstraße 58,Schöneberg,7.6,127,196,Booking.com
Berlin,NH Berlin Potsdamer Platz,"Stresemannstr. 47, 10963 Berlin",8.3,1605,223,NH Hotels
Berlin,Crowne Plaza Berlin - Potsdamer Platz,"Hallesche Str 10, 10963 Berlin",8.7,2433,289,Booking.com
Berlin,limehome Berlin Neue Straße,Tempelhof,8.0,141,281,Booking.com
Berlin,Two Hotel Berlin By Axel - Adults Only,"Bundesallee 31a, 10717 Berlin",8.3,2193,192,Booking.com
Berlin,Steigenberger Hotel Am Kanzleramt,"Ella-Trebe-Straße 5, 10557 Berlin",8.8,5154,422,Booking.com
Berlin,Nena Apartments Metropolpark Berlin - Mitte,Mitte,8.2,1491,302,Booking.com
